timestamp,TopFlash_18hr,BetaCatenin_18hr
1900,1.912302161023883,0.9942159024382367
1910,1.9131443564505817,0.9988947723042995
1920,1.9290125520021841,0.9931480148412151
1930,1.9121572734175274,0.9994076076558693
1940,1.923463429252585,1.0012573900297017
1950,1.939646060914101,0.997053690396314
1960,1.918630515003346,0.9984032805415042
1970,1.9126851798015334,0.9971017787968088
1980,1.9280265830582897,0.9949484744982626
1990,1.9326585655517026,0.9962750342631645
2000,1.923902218095166,0.9914704999813712
2010,1.930339385238213,0.996005176113656
2020,1.9391629479325552,0.9914844158327197
2030,1.9392181204674146,0.9919724703443
2040,1.9150896459318703,0.9982302269917559
2050,1.9372562847942976,1.0013977650381642
2060,1.9424897982815188,1.0054981275835226
2070,1.915596612240616,0.9974518233943924
2080,1.931857937685968,1.0009255140818063
2090,1.9471689703178148,0.9974890670273879
2100,1.941208182474737,0.9958549270842375
2110,1.9271607494004928,0.9959703142677211
2120,1.9415369982923312,0.997235910772594
2130,1.9267548885334964,0.9977629708952992
2140,1.9290646399780762,0.995692038962671
2150,1.9477760899190413,0.9933148113193841
2160,1.9383647078524773,0.994684638979141
2170,1.9480451074530176,0.9981881687654498
2180,1.9895184898587888,0.9978654803698044
2190,1.977455623654682,0.9983969835892728
2200,1.9541499886309954,1.0037582550340765
2210,1.9857111655126798,1.0018283561341403
2220,1.9827415202944945,1.0009967523629677
2230,1.9729871845336733,1.004990644745206
2240,1.9823962534994808,1.0023673852340211
2250,2.0033559941152825,1.0057529396756326
2260,2.013338130733247,1.002615160648691
2270,2.0190942465160715,1.0093514208203254
2280,2.013089499228767,1.0141523031764232
2290,2.0326731216556633,1.0055317172348948
2300,2.032859216547656,1.0104049959127517
