timestamp,TopFlash_06hr,BetaCatenin_06hr
0,1.0,1.0
10,1.0032553902332404,1.0069505160076901
20,0.997285623648154,1.0157724516623847
30,0.9941444222456703,1.0039691642989423
40,0.9983536793735548,1.0049635551672933
50,0.9953675489836975,1.000092440580413
60,1.001441325033569,0.9954905397293858
70,1.0049836938487327,1.0092656304030148
80,1.00662579973375,1.0150343115802574
90,1.0041669031933758,1.0149588741678264
100,1.0017970092067678,1.011575530595291
110,1.0035983246306732,1.0198460950762276
120,1.0052517190362498,1.017797026874298
130,1.004832399482118,1.0092478335158883
140,1.0048830835544686,1.0131666243765647
150,1.0020877081490631,1.014523471281114
160,1.0068505212696683,1.0050324019831642
170,1.0062920896568697,1.0128081528051815
180,1.0054366162946133,1.0122090056202864
190,1.007336668664675,1.0089655054390738
200,1.0033031314273866,1.0059107026638228
210,1.0064300177929089,1.0110919673823968
220,1.0037580249404288,1.0140574880567592
230,1.002868464915816,1.0185455457163084
240,1.0038848516629864,1.0142413688381682
250,1.007603581053834,1.0105935323143895
260,1.0040231559326427,1.0069943300117052
270,1.0041207185497205,1.0155619221875443
280,1.0061330582546089,1.0018060716239172
290,1.0058188558271401,1.016657752182009
300,1.0113082499897286,1.0198847287894395
310,1.0094828570639625,1.0261122983232582
320,1.0173484450793384,1.027022254636419
330,1.0190121319249545,1.0313247247260355
340,1.0182010827367174,1.0256797950821581
350,1.020757487646017,1.0345519783338832
360,1.0259910938487993,1.0317133593858705
370,1.0239748696351585,1.0354991068133572
380,1.0256615289316908,1.0446995586832661
390,1.0322736132463128,1.0452464197094373
400,1.0296700141660642,1.046332880445717
410,1.0337296026777532,1.0436248529091756
420,1.0337054145538631,1.0345985129113842
430,1.0454059200284194,1.0373370667985793
440,1.0487606291679037,1.0377433116679142
450,1.0519311465427017,1.0323369912980012
460,1.057156125427266,1.0262685618046097
470,1.0585110828212514,1.0227071255825277
480,1.055760125741254,1.0176447362167034
490,1.0604250137096627,1.0207753938874289
500,1.0626060618188586,1.019454971986882
510,1.0720257980647183,1.0163176014632616
520,1.0690704308890804,1.0114899352844726
530,1.0752477520695085,1.0147614323388803
540,1.0783059233337924,1.0177444518834153
550,1.0708856667990352,1.0118508936544963
560,1.0900723985657033,1.0103369954650308
570,1.0837281930655531,1.0017715933813915
580,1.0851158003042727,1.0048484040744161
590,1.0925839873514058,1.006939690177883
600,1.0937340435185798,1.011487417615676
610,1.0980430753268462,1.0019874644800608
620,1.0991314377275812,1.0061309105911538
630,1.1070183195769951,1.002051732236484
640,1.1071738018398705,1.0023673752643047
650,1.108471634631219,1.0122663968904833
660,1.1203359625506932,1.0151234328194305
670,1.1255353090286242,1.0081499174637576
680,1.1206540178275572,1.0095789303796796
690,1.1267845530438858,1.005184915319112
700,1.1276867751315343,0.9976061461348027
710,1.124635315050205,1.00222857187664
720,1.130944068724379,0.9999688492324221
730,1.1339953151185398,1.0044737350144126
740,1.138500845598208,1.0022175632206707
750,1.134212732298502,1.0050805736456065
760,1.138728111514277,1.0068335595352544
770,1.1391105329540097,1.009224260765974
780,1.1516325033949557,1.0023150438377901
790,1.1406118053543683,1.0024299234421996
800,1.1481341804684193,1.0053347254688139
810,1.1512664390128489,1.0043434315238635
820,1.150095692031858,1.008222080927557
830,1.1545810260786908,1.001573054468039
840,1.1536928053423714,1.0016295550303767
850,1.1477702008233273,1.0008864295572868
860,1.1544234699039002,1.0034553002305697
870,1.1519889079998493,1.0048269454870744
880,1.158964714333377,1.0069290701541163
890,1.1526337001688023,1.0032429925136903
900,1.1600045957690561,1.0006165766894752
910,1.152084692335575,0.996380677807968
920,1.1592691192030848,1.0031874260563107
930,1.1559962442965919,1.0008068927218958
940,1.1617390583585676,1.0010953344474995
950,1.161740522674815,1.0097519194601206
960,1.157689803884578,1.0033051135186977
970,1.1618824791447735,1.0039309797434899
980,1.1556155867595446,1.0018978777339198
990,1.158410909056777,1.00845640743191
1000,1.1638591318481457,1.0132527093151544
1010,1.162883241057127,1.0015466448610346
1020,1.1614624162842277,1.0066939308515541
1030,1.1691859769109798,1.0119487010399533
1040,1.1752621110578252,1.0086648802550136
1050,1.1657056173776694,1.005382854946001
1060,1.1682151691978855,1.0124765714168433
1070,1.1796422590363953,1.004312312482732
1080,1.169836603352035,1.011751923538774
1090,1.1716069135493035,1.0062870612526018
1100,1.1714638006868485,1.0028118557417351
1110,1.1745661641243759,1.0060641240599235
1120,1.1751539168334415,1.0100542004829072
