timestamp,TopFlash_15hr,BetaCatenin_15hr
0,1.0,1.0
10,0.9974503606613423,1.0041619638038022
20,0.9945407225325547,1.0087865747082565
30,0.9924694120394162,1.0063710847525988
40,0.9974365429218432,1.010728680382883
50,0.9938277993108409,1.0062549537940368
60,0.9978960765102083,1.0025233742607775
70,0.9978985561358216,0.9989583736529974
80,0.9946142117741791,1.008222141863085
90,1.0001801800372963,1.0156673434384498
100,0.992188359306207,1.0141212837842501
110,0.9984583548299573,1.0074187656033968
120,0.9995131522086409,1.0094441643774645
130,1.0026623116654028,1.0143961644673372
140,1.000556965213671,1.0092826737871692
150,1.003127013229946,1.0065886854766122
160,0.994535087569103,1.0085556538631424
170,1.003594849710396,1.0099265153360126
180,1.0081790343187738,1.011768884856358
190,1.0006982758623588,1.0084025983538256
200,0.9992871725537151,1.0118684311281332
210,1.0028537797495973,1.0115033313687822
220,0.9984483067885352,1.0128607927106366
230,1.0010646857426788,1.0193760467546724
240,1.0064901021539923,1.020561045101584
250,1.0080963882340375,1.020611451789732
260,1.0031986645594466,1.016238656374275
270,1.0115181196931928,1.0253192996148002
280,1.009945999054985,1.0146993808725846
290,1.0161654991079923,1.0220091128516744
300,1.0146714195320827,1.0227290371850999
310,1.0200201820554122,1.0331841462054263
320,1.0175771082513214,1.0328065637104118
330,1.0258944789230333,1.0375807619261994
340,1.0231787440606719,1.0342778101336048
350,1.0296168672247976,1.0414114025177152
360,1.0311076768838277,1.0426353746597912
370,1.0309902791085181,1.0414067279290207
380,1.029839968572438,1.0489178645159694
390,1.039487430368367,1.0527966323908684
400,1.0380465610239442,1.051923926504927
410,1.0444648072009741,1.061137901011382
420,1.040743121358065,1.0529495702816614
430,1.0514160223183038,1.0520691148300112
440,1.051558618251521,1.0625163772139696
450,1.057680155483352,1.057010466315606
460,1.0573773575711525,1.0626342906670239
470,1.0558322099495334,1.0574152491328375
480,1.059662981870515,1.061777348675131
490,1.0655155927347244,1.072001706156089
500,1.0671167825513814,1.0708312441745431
510,1.066772081271027,1.073416891155441
520,1.0705029380205007,1.0725324014814466
530,1.0803972751850002,1.0766322596338285
540,1.0823164340453797,1.0746676465590634
550,1.0764226428468988,1.072564713025664
560,1.0888721172666718,1.0796935063913615
570,1.0894480819923813,1.0748319443535161
580,1.0924552965835956,1.0761395657658321
590,1.1029279644184573,1.081041052089402
600,1.1010283170806188,1.087933164360045
610,1.1038253622452348,1.081531053763481
620,1.1129982036465615,1.0872613755676053
630,1.1197453925248406,1.0822703506733633
640,1.1147382793920526,1.0836084128478518
650,1.1247622113153661,1.0890045124016585
660,1.1298040128316047,1.0876713569532865
670,1.1414172026863612,1.0925873084951752
680,1.1395685248664313,1.0907000602956916
690,1.1468471553001716,1.0892115389645245
700,1.1506869242071145,1.087542733553178
710,1.1517133312379269,1.0908031300212804
720,1.1666993108367922,1.0879984092792236
730,1.1766344852285329,1.0949048408878754
740,1.1755989778414477,1.0938643784317865
750,1.1822330780936192,1.0969181822507206
760,1.188449411900332,1.100296948323053
770,1.1938595117363866,1.0983413195985143
780,1.2043332239880788,1.0978779479691738
790,1.2013048729055398,1.0993657981494158
800,1.2172045790782013,1.1012068192092943
810,1.2151475483813785,1.0991245040628932
820,1.2257762899978877,1.1010441146868408
830,1.2368048085199668,1.1036951939576551
840,1.2302286548076045,1.104272204899413
850,1.2395575017958467,1.1018768350746615
860,1.2527736449632476,1.1036805761965374
870,1.252668741223336,1.103815120122652
880,1.2662265717203063,1.1093920928999688
890,1.2651321311284414,1.1046628485685734
900,1.2752988722128347,1.1006736763984173
910,1.2718303415355465,1.0990139152579368
920,1.2954935277844917,1.1072054333682688
930,1.2992579946527205,1.1031380314645471
940,1.307475444994389,1.0992004262160722
950,1.3108713951796966,1.0973092487159901
960,1.311755012084586,1.094423954983721
970,1.3244139120693776,1.087498076299115
980,1.3208671603732194,1.0787700777762512
990,1.3323182405006464,1.081851590586357
1000,1.339455867606476,1.0782431068925604
1010,1.349311020295454,1.0629585515458047
1020,1.3563654387206716,1.0627748396428194
1030,1.3653651860528875,1.0608966326791252
1040,1.3781694652969723,1.0569560744971682
1050,1.382504595511636,1.0512110869477342
1060,1.3885483333215354,1.0539204188223121
1070,1.3996659670231217,1.0410544016741194
1080,1.4091555426057272,1.0469070412674104
1090,1.4174681816926227,1.0353266121509006
1100,1.4194728808589754,1.0329035475497388
1110,1.433414847002365,1.0299194037589858
1120,1.4406589662038667,1.031890505181935
1130,1.4574252351884192,1.0280343714839126
1140,1.443964003659604,1.021051207618289
1150,1.4621921431307578,1.0231270728979907
1160,1.4782296231508143,1.028690784713821
1170,1.4767885348821257,1.0162104810438148
1180,1.480493057522918,1.0250851820266464
1190,1.4946949300849548,1.0137684841560184
1200,1.4967816433705035,1.0163439202769802
1210,1.5084258214180029,1.0182047644989416
1220,1.5026365221555764,1.0162120086536228
1230,1.5159866276170182,1.0149630342131666
1240,1.5286074503409752,1.020736581161215
1250,1.5286886277435179,1.0134864515312878
1260,1.533962391003004,1.007251560403003
1270,1.5312223736208943,1.0078745533307318
1280,1.5551122252700473,1.0148727818400571
1290,1.557381490133619,1.0150125308220308
1300,1.5655634761591282,1.0043948500986677
1310,1.5598896442600543,1.0087895442834356
1320,1.5593800507178552,1.0083384018370005
1330,1.5699395930378919,1.0041652567650312
1340,1.5686967028003989,1.0097750557608398
1350,1.5979209868379178,1.0091170500469258
1360,1.5969819283219455,1.0021285199591101
