timestamp,bcat_NL,bcat_06hr,bcat_09hr,bcat_15hr,bcat_18hr,bcat_21hr,bcat_24hr
210,0.9888204595487392,1.0110919673823968,1.0042312068679002,1.0115033313687822,1.0089986856509023,1.0087172480330575,1.017374279313026
220,0.9917427409690496,1.0140574880567592,1.0082765117553927,1.0128607927106366,1.006649429211819,1.0128294427540496,1.0150738116412947
230,0.9865073235084193,1.0185455457163084,1.0113079194441497,1.0193760467546724,1.0142001224060433,1.0168478418922486,1.0181020560896608
240,0.9843116403978416,1.0142413688381682,1.0110695907647878,1.020561045101584,1.008707570426561,1.0177888461472264,1.0181723671176417
250,0.9938171383885321,1.0105935323143895,1.0057081062117394,1.020611451789732,1.0108479832761115,1.0186754781355487,1.0156227324275429
260,0.9909398833694189,1.0069943300117052,1.0030180533243656,1.016238656374275,1.0116340782656685,1.0161073915302505,1.0128389576749535
270,0.9886042473277193,1.0155619221875443,1.0151230079384888,1.0253192996148002,1.0251208491667347,1.027949104851154,1.0221645878622443
280,1.0013448428048877,1.0018060716239172,1.0082389958327813,1.0146993808725846,1.0129284982562514,1.0161656143021676,1.0121085302401647
290,0.9872413411502934,1.016657752182009,1.0158048548209808,1.0220091128516744,1.014659420429766,1.0210781102791362,1.018710278281778
300,0.9891700444718382,1.0198847287894395,1.0127814324566882,1.0227290371850999,1.0200341090241098,1.0268771333586302,1.0241444062167022
310,0.9861824006185262,1.0261122983232582,1.0214472738670692,1.0331841462054263,1.0244171423289505,1.0295130877881082,1.0248964463979864
320,0.9979971700050985,1.027022254636419,1.0243116397111003,1.0328065637104118,1.0272368994766385,1.0357575762888176,1.0218451723155928
330,0.9843913498669713,1.0313247247260355,1.0268176140746688,1.0375807619261994,1.032272513361315,1.0399795269028758,1.0262967403481182
340,0.9796798576730853,1.0256797950821581,1.0258695389202461,1.0342778101336048,1.0334340569633622,1.0366365363592946,1.0316412056177986
350,0.9761965853127427,1.0345519783338832,1.0338069765234754,1.0414114025177152,1.0394318127218174,1.0454083336195847,1.0363606567400465
360,0.9751047782992223,1.0317133593858705,1.028459281452731,1.0426353746597912,1.037428660291597,1.040981996061883,1.0322349230904648
370,0.9835890042073815,1.0354991068133572,1.0294330953489295,1.0414067279290207,1.0433969599019857,1.044974434344138,1.0329496295007856
380,0.977782077618181,1.0446995586832661,1.0365402212863515,1.0489178645159694,1.0507235129489199,1.0522935195353278,1.0372543629690418
390,0.9750728972965282,1.0452464197094373,1.0434878973752815,1.0527966323908684,1.0540706951861363,1.0581976919854283,1.0466598975362962
400,0.9802911550079393,1.046332880445717,1.0477153743738155,1.051923926504927,1.052345149056888,1.0587881288801309,1.0392703080366932
410,0.9718968832252937,1.0436248529091756,1.0451365351923394,1.061137901011382,1.0521979073812753,1.0594499100852128,1.0466558088058047
420,0.9791678809556611,1.0345985129113842,1.0407160172927936,1.0529495702816614,1.0505491909314713,1.0570546610824605,1.0413579019901553
430,0.9831551493158075,1.0373370667985793,1.0486454362712607,1.0520691148300112,1.05605050928567,1.0594256709415513,1.0443378240534058
440,0.9730789600649861,1.0377433116679142,1.055142307453956,1.0625163772139696,1.059548238247709,1.0643750215726349,1.0481992268968645
450,0.9739101333584527,1.0323369912980012,1.0499663014627754,1.057010466315606,1.0616260419034245,1.0656190858800356,1.0500973807523803
460,0.9846022945478297,1.0262685618046097,1.0509028312907458,1.0626342906670239,1.0577499821344853,1.066466070209933,1.0544714824298405
470,0.9863697137600598,1.0227071255825277,1.0557107653286764,1.0574152491328375,1.0601846070420797,1.0672161128292286,1.0489620122059522
480,0.9826545661959788,1.0176447362167034,1.0553080693780414,1.061777348675131,1.0603666668784566,1.0687759642316388,1.0523587599787563
490,0.9697061519828456,1.0207753938874289,1.062748681525464,1.072001706156089,1.0745679701113688,1.08096583503769,1.062090813446742
500,0.9858617089026547,1.019454971986882,1.0643643331560018,1.0708312441745431,1.0739159813181394,1.077674757798421,1.0613859913810049
510,0.9692462018532971,1.0163176014632616,1.0717972575978365,1.073416891155441,1.0731049696496162,1.0777289054000165,1.0617022096957687
520,0.9600179122758851,1.0114899352844726,1.0680543369952122,1.0725324014814466,1.0739082858025288,1.0796650235337448,1.0640734330336254
530,0.9696032685974005,1.0147614323388803,1.0763657028582974,1.0766322596338285,1.079050233068403,1.0836134058692501,1.0634488796349864
540,0.9721235579105454,1.0177444518834153,1.072620756382303,1.0746676465590634,1.0776404485162185,1.0841419309096663,1.0636446579126893
550,0.9683070232202984,1.0118508936544963,1.0732565413863395,1.072564713025664,1.07749289030224,1.083301642614826,1.065943919653173
560,0.9761522801765743,1.0103369954650308,1.0807777537117957,1.0796935063913615,1.0879955296373869,1.0894933388571117,1.0689285526626944
570,0.976642614673511,1.0017715933813915,1.0761639750363121,1.0748319443535161,1.0812314572381092,1.0815776070489704,1.063190434967066
580,0.9715723501943947,1.0048484040744161,1.0729053530385995,1.0761395657658321,1.077535548767297,1.0803334858851663,1.0608705871286521
590,0.9804691455995429,1.006939690177883,1.0717183931726482,1.081041052089402,1.0843283240993897,1.086997001137512,1.0652875345566577
600,0.9798497472917027,1.011487417615676,1.0768393949603408,1.087933164360045,1.0944672209364654,1.0957863885795862,1.075509346332623
610,0.9844065955947972,1.0019874644800608,1.0661909846123923,1.081531053763481,1.0867930698436403,1.0866249347964319,1.0660786545580838
620,0.9759911034763218,1.0061309105911538,1.064251709164897,1.0872613755676053,1.0914338682594922,1.0969428333247138,1.0754985279889802
630,0.9879346163280855,1.002051732236484,1.0557471769597797,1.0822703506733633,1.08646684094531,1.0899564390032292,1.073774533118827
640,0.9720946268937822,1.0023673752643047,1.0498757192113406,1.0836084128478518,1.087417401112004,1.088396651548104,1.07287979228968
650,0.972355956576185,1.0122663968904833,1.0476992435066157,1.0890045124016585,1.097471562251911,1.097903205741343,1.0822343985596348
660,0.9800421113405189,1.0151234328194305,1.0448081377562262,1.0876713569532865,1.1046702505252133,1.1004541012064801,1.0793953676194081
670,0.9827147703476191,1.0081499174637576,1.038497934974914,1.0925873084951752,1.104701240598475,1.0966954487081977,1.0809196127433642
680,0.978917608131874,1.0095789303796796,1.0324603430560737,1.0907000602956916,1.0986478693190456,1.0935114325775337,1.0828889689845416
690,0.9794807296651118,1.005184915319112,1.0266898955782437,1.0892115389645245,1.1033872859222993,1.095879714556933,1.0832454590809673
700,0.9833902876735943,0.9976061461348027,1.0209371770624796,1.087542733553178,1.1028029207263073,1.0949993202818429,1.0790698209510363
710,0.9803832754236141,1.00222857187664,1.0166322344138528,1.0908031300212804,1.1020287338951742,1.0945510708583575,1.0799756861495302
720,0.9771265408137504,0.9999688492324221,1.0112086965475757,1.0879984092792236,1.1012835048977256,1.0925071769961756,1.079093046636996
730,0.9842442986137341,1.0044737350144126,1.0178372403594629,1.0949048408878754,1.105008746081036,1.1039132873685527,1.0849651423184405
740,0.9866791269302309,1.0022175632206707,1.0114053155827762,1.0938643784317865,1.1015432176886335,1.097822811215576,1.0825919398415045
750,0.9721339744387754,1.0050805736456065,1.009582740576939,1.0969181822507206,1.1042450764811738,1.100024040901332,1.0874440955111992
760,0.983409965607134,1.0068335595352544,1.012619762322215,1.100296948323053,1.1068485749806247,1.1023291888450089,1.088030912272425
770,0.9908763746910869,1.009224260765974,1.0071584109282106,1.0983413195985143,1.10593996453275,1.102873725325358,1.0856793962426936
780,0.976144295375446,1.0023150438377901,1.0037944581619684,1.0978779479691738,1.1026446953925313,1.1023739961171788,1.0808667400272491
790,0.9825673853246937,1.0024299234421996,1.0103999005348865,1.0993657981494158,1.1095506638807542,1.105474075278172,1.0886046635073432
800,0.985616515073926,1.0053347254688139,1.0073900636511046,1.1012068192092943,1.1070612691412325,1.1054930734008268,1.0879458212937139
810,0.9733291692461357,1.0043434315238635,1.0065307307988827,1.0991245040628932,1.1070431740564406,1.105509841029774,1.086272907853466
820,0.9790249033453566,1.008222080927557,1.0105941783155585,1.1010441146868408,1.1085996722601414,1.111733387265739,1.0936376043640639
830,0.9884029569612907,1.001573054468039,1.00349754322052,1.1036951939576551,1.1093337232130471,1.105797140655276,1.0912639370940178
840,0.980015461825732,1.0016295550303767,1.0064879443950074,1.104272204899413,1.1050552918357255,1.107417771146042,1.0916781244766702
850,0.9829010335909996,1.0008864295572868,1.0046586699905993,1.1018768350746615,1.1092407556788477,1.1063442635326188,1.0923151909413327
860,0.9819983218524666,1.0034553002305697,1.0070924419462262,1.1036805761965374,1.1131191504530793,1.109209028370988,1.0913426827332708
870,0.9798441869106786,1.0048269454870744,1.0085258737285512,1.103815120122652,1.1144709857845785,1.1117528201992508,1.0966473954826936
880,0.9826898589033219,1.0069290701541163,1.009642330816316,1.1093920928999688,1.114719370833796,1.1100813027460936,1.0969666170991772
890,0.9866873643951972,1.0032429925136903,1.0050491748481425,1.1046628485685734,1.111307707681668,1.1072134951892005,1.093422236841231
900,0.9928007601531232,1.0006165766894752,1.0017106595328444,1.1006736763984173,1.1135252066832029,1.1084378531132781,1.092971052183048
910,1.0014538726183295,0.996380677807968,1.000098935690048,1.0990139152579368,1.1146678561498526,1.1100345551145179,1.0909718111471762
920,0.9916197187048117,1.0031874260563107,1.0066673962397559,1.1072054333682688,1.1188914224864777,1.1097673474984702,1.1001155822456739
930,0.9880145122266646,1.0008068927218958,1.0070530388765648,1.1031380314645471,1.1163026601484167,1.1072693174272052,1.0960868976768388
940,0.9932642594074625,1.0010953344474995,1.0079766828060512,1.0992004262160722,1.1168620458371552,1.1079544986708163,1.0955311743895515
950,0.9853031229591209,1.0097519194601206,1.0119443611904062,1.0973092487159901,1.1208814076608338,1.109828093375372,1.1007152025190758
960,0.9991063340707471,1.0033051135186977,1.0080928799069169,1.094423954983721,1.1218343877389445,1.1103236771298597,1.1013119059145327
970,0.9993492038993588,1.0039309797434899,1.0089796725878144,1.087498076299115,1.1173287539536103,1.105610492969565,1.0950488046384574
980,0.9890523406355458,1.0018978777339198,1.0066428061415404,1.0787700777762512,1.1202473709312142,1.1074816785711166,1.0949351390251933
990,0.9942533673688214,1.00845640743191,1.0073754735507994,1.081851590586357,1.1309600367199626,1.1164801221455758,1.1032361755984261
1000,0.9911883014751885,1.0132527093151544,1.0110315844345694,1.0782431068925604,1.1263780578176785,1.1167168353101262,1.105008164015728
1010,0.9933274666453624,1.0015466448610346,1.0063070514858394,1.0629585515458047,1.1206700462816677,1.1070785076979168,1.0945623316714768
1020,0.985480757757641,1.0066939308515541,1.008851292875605,1.0627748396428194,1.1272689515289906,1.1164040420872752,1.1011213438779937
1030,0.9892201302697683,1.0119487010399533,1.0114148145626243,1.0608966326791252,1.1233559772283568,1.1170008615724392,1.103734710271575
1040,0.9849822294519919,1.0086648802550136,1.0065023226003182,1.0569560744971682,1.1249454979600895,1.1143579636851086,1.1002392569193398
1050,0.9871998265186204,1.005382854946001,1.012091460907521,1.0512110869477342,1.1251424713855942,1.114205657928655,1.0991974849373753
1060,0.9878823489261914,1.0124765714168433,1.0097315712486339,1.0539204188223121,1.1297265000971395,1.1229803880098537,1.1087611391574181
1070,0.9932250210493156,1.004312312482732,1.0044005022769078,1.0410544016741194,1.1227526313259644,1.1140420507931978,1.099592131175035
1080,0.983637607652043,1.011751923538774,1.0083445132713629,1.0469070412674104,1.129731956712057,1.1203361569130201,1.1036952437522007
1090,0.9978934639915493,1.0062870612526018,1.0109229227419618,1.0353266121509006,1.1243849496299645,1.114325506748862,1.101353646675487
1100,0.9960922768906775,1.0028118557417351,1.0045456622487345,1.0329035475497388,1.1175612936251176,1.1123649206302653,1.0982702067219154
1110,0.9919013866133579,1.0060641240599235,1.0024302902652384,1.0299194037589858,1.117271721808791,1.1098781932938766,1.0962507585453434
1120,0.9968270649878783,1.0100542004829072,1.006868609613943,1.031890505181935,1.1167184549259084,1.1204100506855834,1.0984382146496947
1130,1.0013629266973423,1.0008818571888611,1.0055274135671783,1.0280343714839126,1.1081004019573553,1.1110575365828206,1.0975812297013712
1140,0.9958596377411084,0.9968076387292601,1.0007512344766565,1.021051207618289,1.099962836979574,1.1072030147379077,1.0934522875498032
1150,0.9919503216023606,1.004043362401914,1.003276021330823,1.0231270728979907,1.098476584409352,1.1148485678634976,1.0944777230004434
1160,0.9963712428294644,1.0046035149098902,1.0058568743172105,1.028690784713821,1.0977517492992994,1.1176006721087834,1.1031055486353674
1170,1.0031680669151066,0.9941117493688729,0.9995147221051996,1.0162104810438148,1.0819088507564807,1.1119562267648384,1.093041840982226
1180,0.9904673412717186,1.0000234164450856,1.0059213640079805,1.0250851820266464,1.0835587646397906,1.113015965536851,1.098691885940303
1190,0.9986503991629205,0.9999486369515278,1.0013362031895023,1.0137684841560184,1.0707265189257051,1.1124895864095234,1.0969664573440414
1200,1.0009206158484187,0.9976985803368554,1.0002323800115924,1.0163439202769802,1.0639453654098918,1.11176602521575,1.094868943040423
1210,0.9950034807203445,1.001440431382154,1.0037463712560482,1.0182047644989416,1.0672313871210044,1.1130637714701843,1.096631204778098
1220,1.0055142098833831,0.9986299138124484,1.000483667094021,1.0162120086536228,1.0612045814486388,1.1162688971774992,1.0989190392574133
1230,1.000564711443162,0.9970648851613684,1.0027306441931416,1.0149630342131666,1.0568973647465074,1.1179392948359972,1.0941876773435977
1240,0.9947653955402287,1.004176828166249,1.0054917407457253,1.020736581161215,1.055902615123115,1.1145679241951414,1.1017633967859077
1250,0.9955463285340092,1.002114654945547,1.0028875017763474,1.0134864515312878,1.0504521155851725,1.1147397672046184,1.0987716182518523
1260,1.0092565317669153,0.9951955492393565,0.9995625658674403,1.007251560403003,1.0377095037005346,1.1074596948769162,1.088122848306741
1270,1.0038498261226259,0.999747596188407,0.9991765977130438,1.0078745533307318,1.0400369043150401,1.1061012902397405,1.0922080892447612
1280,1.003513406452397,0.9992038760712643,1.0011165648249545,1.0148727818400571,1.038314859966113,1.1131457467103965,1.0984141892016137
1290,1.0022400459978302,1.0063519973148658,1.0056966868613222,1.0150125308220308,1.040680861728922,1.115769136091372,1.1024840745373132
1300,1.0075815601483675,0.9942325002470218,0.9930194126426122,1.0043948500986677,1.0214334785863313,1.0988288276544518,1.0879780492234017
1310,1.012526549761361,0.9929697303037073,0.9983627907810391,1.0087895442834356,1.0270791002660073,1.1015233801933986,1.09388023121251
1320,1.0050040709822918,0.9997548332067145,1.0005439201114945,1.0083384018370005,1.0256316222920077,1.1035207054518579,1.096970556891721
1330,1.004191017777824,0.9986247906508512,1.0005103636532195,1.0041652567650312,1.0201391193371523,1.0887603297202308,1.0913167789294704
1340,0.9943809043361194,1.000061742251711,1.0025878457018125,1.0097750557608398,1.023977976550546,1.0921716175357306,1.1002429930015643
1350,1.003345367188601,1.0033967740280474,1.003476503916004,1.0091170500469258,1.02149054300681,1.0852259419817853,1.0999596200615414
1360,1.006336787192262,0.994989838905695,1.0001751920175879,1.0021285199591101,1.0150433851386589,1.0801791741010827,1.0884118533771914
1370,1.0031720289024133,0.9980098176350194,0.9991077441695135,1.0015724090315017,1.01546806601841,1.0748541740642348,1.0926430191727003
1380,1.0035794480842375,0.9981076160304412,1.0024405046870064,1.0034978017002476,1.012334055780772,1.0660042003528354,1.0951824528214393
1390,1.0018209395480282,0.9969913544131597,0.996714991855852,1.0014063840504819,1.0099345705994154,1.0600527801971489,1.0839337026950857
1400,0.9994646499706319,1.0025496519712078,1.0082052709765206,1.0109135021887645,1.0161077269333483,1.0631433495036946,1.0984989031440273
1410,1.003157344504841,0.9982187624993091,0.9997455723499387,1.0035899668615853,1.010909290976159,1.052189887936634,1.0923045562298588
1420,1.005394535308727,0.9980724080792871,0.9982945576309956,1.0053656146275944,1.0135578705075323,1.0542816377100719,1.090746071335032
1430,1.0013730704874637,1.0015235445638102,0.995066946454036,1.000102729568234,1.011011450933864,1.0479686457093753,1.0897263817064904
1440,1.005495742375661,0.9964325152974993,0.9954075090769949,1.005256829957134,1.0119473389997857,1.0475632901300314,1.0890049017057317
1450,1.0107697964637046,1.0023280687333678,0.9992846450554904,1.0020932512464664,1.010126645040433,1.0482202467790702,1.089638420543796
1460,1.0093001432294417,0.9973091842956361,1.0000147052942043,0.9992699379081333,1.0086635349118493,1.0357488082709079,1.087812923826231
1470,1.0020914752674537,0.9973926940971467,0.9997507220609503,1.002962472239989,1.0093129907168805,1.03907113325485,1.084855200410622
1480,1.0021823566921217,1.003235588593487,1.002488302066435,1.0077768411179775,1.013949488971575,1.0416178709768085,1.0899324042035645
1490,1.0078301707686885,0.994747836838592,0.9967478581663349,0.9990602753144624,1.0059717471535414,1.0299001952251716,1.0813096183629933
1500,1.0126342185858332,0.9955826407049111,0.9995037572800727,1.0006609000450253,1.004335062495822,1.028835205842925,1.0763742864120167
1510,1.0084958799566888,0.9975374251860449,0.9977362311967506,1.0026872341165582,1.0092167627229247,1.0253712155196377,1.073929845590294
1520,1.0097591571275317,0.9961981753061135,0.9998234516748328,1.0039403483167058,1.0070774908147453,1.027168800833153,1.0652914130211846
1530,1.0066984679887505,1.0011952527154735,1.000831362813361,1.0059686860645471,1.0090309422184847,1.0228728957446203,1.0621524539757896
1540,1.0096702264738944,1.0015242131766036,0.9983852728314835,1.004111920021923,1.0067815029165834,1.0200348399532033,1.0595117306953568
1550,1.0048522774892277,1.0020317409757078,1.0013707051746674,1.0015042116723167,1.009676195983677,1.0283101914145858,1.053739065332923
1560,1.0103944474318542,1.0045149380570075,1.006232841419543,1.0094240237553054,1.0131689744015557,1.024828921210965,1.0596167212878842
1570,1.0107199496892376,1.0004587202878665,0.9991478149751976,1.0042557198975803,1.0097231523892252,1.0174797561540792,1.0482326498835857
1580,1.0013293478285967,0.9999572024820029,0.9976413138247431,1.0000237111110009,1.0065865034044637,1.0156719959928806,1.0364200940877952
1590,1.0066893805551884,0.9984414259806407,1.0020600596454,0.9983255443453525,1.0051832421204963,1.0145799812252942,1.040120236888741
1600,1.0099256966800063,1.0003775045093082,0.9997237442505291,1.0038405425571906,1.0022734131839415,1.0157056721780642,1.0363230571286042
1610,1.0122508708093685,1.0009099592513386,0.9995455904734092,1.0003015220021383,1.0021652049594902,1.015483268813222,1.0311180822035904
1620,1.006045863854709,1.0059632409615404,1.0051900481709342,1.002494609396448,1.0060972396725743,1.0145118345545523,1.0343473110183612
1630,1.0034435300220015,1.0016608387331807,1.001737560609748,1.00497465762236,1.0038462190898436,1.0133153043984215,1.033041117097039
1640,1.0186601385788125,0.9997611911185642,0.9975422208129856,1.0050098421471905,1.0051348585291737,1.015481317095966,1.0254443436990792
1650,1.0165791487822025,0.9965010519461268,0.9925922544539725,0.9965548648783537,0.9996738145112363,1.008056498621454,1.0202074855177878
1660,1.0114224690581421,0.9953776691019691,0.995101017982569,0.9981741669339069,0.9994035867782414,1.0060001718268643,1.021089863487443
1670,1.0104511076595752,1.0019624542813788,0.9993369988493341,1.001051586165665,1.0044759613095906,1.0064370956374986,1.0195901136574674
1680,1.0152798971929853,0.9992147543513807,0.9964912809763975,0.9999515435733916,1.0016632306441204,1.0095260770240615,1.0184382554613065
1690,1.0081178859383964,1.0025972240935987,0.9968853212323117,0.9989374653738516,1.0033346840152608,1.003433994192593,1.0168578341424166
1700,1.0147177894702208,0.9979729896355707,0.9932137461005071,0.994331482994347,1.001477169149793,0.9983284113632215,1.0128346849050538
1710,1.0148287911109608,0.9948281887258592,0.9922234953724904,0.9918869432114453,0.9955028196428222,1.001275976922002,1.0073510831308428
1720,1.010755388132303,1.0027691854758445,0.996192892843415,1.0009251255149358,1.0032610108767293,1.0114816065104306,1.014450427159223
1730,1.0112616100038052,1.0009808518444077,0.9984919816698239,0.9989884270563737,1.0031455490457362,1.0066080996016757,1.014939118545552
1740,1.0083166012473492,0.9943977751791953,0.9941752407806046,0.9958526969671505,1.0015174724704603,1.003329629143779,1.0123669028392404
1750,1.0062973071839612,1.0002620662523236,1.0007580838492376,0.9987984068335123,1.0043386023085623,1.0048935834050647,1.0188359747558766
1760,1.005172130303963,0.9919845661309536,0.9975939012999184,0.9966636798306873,0.9976167065748992,1.000227187351487,1.0079613097882767
1770,1.0118263487656665,0.9922225689146587,0.9961488695940668,0.9912019932119787,0.9944724646636334,0.9961471402336886,1.0040705405980068
1780,0.9995785788303362,0.998684394642104,1.0001206656831956,0.9988544502687257,1.0029053175810168,1.0046922062903418,1.0139628084691132
1790,1.008117059879255,0.995388765498477,1.0021212193381965,0.9923899384078719,0.9986700941672599,1.0005860778570321,1.0093055480498139
1800,1.0114258501567486,0.992621618685853,0.9973679997721088,0.9962727458058881,0.9959659846281982,1.0012397772960122,1.0082994639225944
1810,1.0099592213256277,0.9887785914179283,0.9927723600146863,0.9896699886680635,0.9895335887995051,0.9986369751687556,1.0016745918175087
1820,1.0036218292552181,0.9949393742505372,0.9969616451756822,0.995179493964549,0.9956614045495541,1.001160375949344,1.0060658693981077
1830,1.001127984988176,0.9967570478529388,0.9990440024175447,0.9962047528746331,0.9951192240287672,0.9988739101165084,1.0137946930811967
1840,1.0077033679500642,0.9932865432552043,0.993870922203153,0.9946150690264034,0.9937515476129558,1.0003192001125467,1.0043629654948334
1850,1.0198613620779193,0.9953131154258921,0.9907174898474143,0.991935260859225,0.994287917261717,0.9974459292750939,1.0024767430811279
1860,1.007636780277045,0.9991451327825156,0.9965880738146393,0.995735361175279,0.9940928718113462,0.9993892790012325,1.0015751794490784
1870,1.0020004489045813,0.9960897695950914,0.9888670377655648,0.9923234970130319,0.9895795913380607,0.9983959323542493,0.9984114916146244
1880,1.003408338378252,0.999780214068464,1.001800030711924,1.002106971314633,0.9999719303684583,1.0029307171421147,1.003251145187404
1890,1.0027539972766006,0.9974316351925088,0.9965270254385512,0.996599623249545,0.9935327654975898,0.9980174747375365,1.0002907683749545
1900,0.997904360908829,0.9987894021971226,0.9955973400773452,0.996775585416589,0.9942159024382367,0.997200445579478,1.000136028492017
1910,1.0040184242324721,0.9966087029990416,0.9955149192793282,0.9931441122717758,0.9988947723042995,0.9974655284872351,1.0010746319945203
1920,1.0139642152265689,0.9932851952348056,0.9963331182320994,0.993325742426506,0.9931480148412151,0.9919557783024531,0.9969059523909873
1930,0.9974986577187464,0.9986735212980065,0.9948131576033008,0.9987875910195496,0.9994076076558693,1.0000256579016193,0.9997331426843001
1940,1.0063429718625254,0.9994391974037939,0.99624601061,0.9991830698312797,1.0012573900297017,1.0005812072580242,0.9996831288256078
1950,1.007665253239788,0.9973195970296638,0.9916363900255685,0.99244306176778,0.997053690396314,0.997356007284806,0.9947388250925803
1960,1.0006456033777769,0.9990291141200809,0.9963831686845672,1.0042039704280732,0.9984032805415042,1.001360862451305,0.9979214262706155
1970,1.0049163547691229,0.9996084443769921,0.9988312472012499,0.999409063707762,0.9971017787968088,0.9990353158813841,1.0004599096669757
1980,1.0077683493648717,0.9965251081674851,0.9986795582840076,0.9949966243534574,0.9949484744982626,0.999511814666656,0.9992198051396366
1990,1.0027512063333524,1.002662004455232,1.003600520265904,0.9992032322897175,0.9962750342631645,1.0010507653746987,1.0030925859358915
2000,1.0034900939946783,1.0017542639622,0.9982997659841439,0.9969931687166739,0.9914704999813712,0.9934383044190896,0.9949410515915397
2010,0.999868622265931,1.0003560424815738,1.0014588074042825,1.0005787331442841,0.996005176113656,0.9965605002023682,0.9993793128034063
2020,1.0089200820145285,1.000262776585315,0.9946289541129183,0.9960205932232672,0.9914844158327197,0.9959534858038982,0.9980178376062575
2030,0.9960500558627166,1.0036850633522758,1.004308285075212,0.9986757471288706,0.9919724703443,0.9952789854097365,0.9954717781190491
2040,0.9894177477708628,1.0039169994835193,0.9943415749571933,1.0062987035197282,0.9982302269917559,1.0018502832126148,1.002568026551772
2050,0.9938549101319416,1.0013811851799892,0.9957917637939375,0.9991212909224078,1.0013977650381642,1.0007350492223162,1.0017018084889278
2060,1.0026402484057735,1.0049251922739908,1.0082352997635922,1.0023598158441187,1.0054981275835226,1.0107454566306253,1.0065407036784633
2070,0.9888360782120733,1.0012816291272286,1.0038910357149693,1.0000082711143499,0.9974518233943924,0.9912967387719145,1.002142149259404
2080,0.9900356630306812,1.0004434183964268,0.9997896190146187,1.0010147520341293,1.0009255140818063,1.0016550746743647,1.0060292660835275
2090,1.005268725500335,0.9968092069190582,0.9941916204162604,1.0003187168453405,0.9974890670273879,0.9989601320230281,1.0005245212267295
2100,1.0028054341876154,0.9954984828048912,0.9994197976938404,0.9997799983512159,0.9958549270842375,0.9958796299798236,0.9992682124947497
2110,1.0000496632161155,0.998100150508761,0.9960437522497576,0.9953616106104352,0.9959703142677211,0.9996550544216941,1.0034689157753864
2120,0.9966644912873974,0.9984097802170582,1.0019600078491593,1.0026716650044283,0.997235910772594,1.0055359877564713,1.0052959574274027
2130,0.9868812875821025,1.000633286973226,1.0019853525201015,1.002997046637446,0.9977629708952992,1.0000318515164737,1.0009527539900869
2140,0.9883191744533588,0.9993337270873683,1.0006257471338005,1.0003636075265552,0.995692038962671,0.994489915833878,0.9990004869659166
2150,0.998038185009728,0.9941709190183396,0.9926339609078463,0.9998562188926315,0.9933148113193841,0.9939727114063481,0.9998527578485278
