timestamp,TF_NL,TF_06hr,TF_09hr,TF_15hr,TF_18hr,TF_21hr,TF_24hr,bcat_NL,bcat_06hr,bcat_09hr,bcat_15hr,bcat_18hr,bcat_21hr,bcat_24hr
100,1.006261614846069,1.0017970092067678,0.9916080533884838,0.992188359306207,1.0018237339363611,0.9950132027211291,0.9959207347938033,0.982583067897597,1.011575530595291,1.0070250954194309,1.0141212837842501,1.0146416317782418,1.0145520380579738,1.0132044628909311
110,0.9964863551592346,1.0035983246306732,0.9946444216448149,0.9984583548299573,1.0032254191280374,0.998724365340208,0.9996832836157732,0.9858117372094287,1.0198460950762276,1.0034401490542675,1.0074187656033968,1.0065715136496889,1.0090421512338767,1.0115176547893248
120,0.9927643764932613,1.0052517190362498,0.9924039757565144,0.9995131522086409,1.0064530165158168,1.001427484989358,1.0001230418120555,0.9881604595358638,1.017797026874298,1.0047917153800088,1.0094441643774645,1.0101433970208826,1.0113993185515635,1.0150563420761352
130,0.9987981613200533,1.004832399482118,0.9921648084773835,1.0026623116654028,1.003821471653365,0.9990212421510072,0.997597294935463,0.980963651191124,1.0092478335158883,1.0110849288714732,1.0143961644673372,1.0143561639282013,1.0136591007030022,1.0145489971017174
140,1.0010999994297292,1.0048830835544686,0.9911402071010892,1.000556965213671,1.0029769811810607,0.9972377509299003,0.9955241479259117,0.9884426139247315,1.0131666243765647,1.0091184489706717,1.0092826737871692,1.010700309721741,1.0108478704891741,1.0154860187424173
150,0.9909729763306451,1.0020877081490631,0.9960639773080122,1.003127013229946,1.004929861487534,0.9984571637097315,1.0000998898399207,0.9818518155320867,1.014523471281114,1.0121779584343773,1.0065886854766122,1.0050572748287208,1.0095108181506003,1.0121940012194437
160,0.9968917303777808,1.0068505212696683,0.9871223841616696,0.994535087569103,1.0026453230040926,0.9988260015684938,0.9920772383396055,0.9893485271225546,1.0050324019831642,1.0077229592092167,1.0085556538631424,1.0073262865146195,1.0042441934954256,1.0092487639953127
170,0.9981958118063549,1.0062920896568697,0.9938406008524188,1.003594849710396,1.0052715304329713,0.998118633648879,0.9976913627333239,0.988264229728919,1.0128081528051815,1.0094534205343986,1.0099265153360126,1.0131489042747883,1.0079161370333534,1.0129633314627031
180,0.9881453150656251,1.0054366162946133,1.0004942179807195,1.0081790343187738,1.0117587093116533,1.0071959988781434,1.005801095625515,0.9859306782583405,1.0122090056202864,1.0029583567399407,1.011768884856358,1.0123323191446154,1.0124816678723922,1.0145588628387585
190,1.0085306942392602,1.007336668664675,0.9892777694161906,1.0006982758623588,1.0035497581458706,0.99779026492965,0.9983064281725473,1.0043467416200103,1.0089655054390738,1.0008328586359274,1.0084025983538256,1.008875184559379,1.0118946932537487,1.0105729860786166
200,1.0034268571390224,1.0033031314273866,0.990459722432892,0.9992871725537151,1.004578313846529,0.9959347322827673,0.9971886057846049,0.9978026844534447,1.0059107026638228,1.0015837087712927,1.0118684311281332,1.00465225786719,1.0083906575457198,1.0118853608111769
210,0.9973564531291704,1.0064300177929089,0.9942317707352444,1.0028537797495973,1.0077709366585812,1.0013325027040254,0.9972252249652223,0.9888204595487392,1.0110919673823968,1.0042312068679002,1.0115033313687822,1.0089986856509023,1.0087172480330575,1.017374279313026
220,1.0038858051058859,1.0037580249404288,0.9907038600500663,0.9984483067885352,1.0011689197428792,1.0006061648914237,0.9963631603351291,0.9917427409690496,1.0140574880567592,1.0082765117553927,1.0128607927106366,1.006649429211819,1.0128294427540496,1.0150738116412947
230,1.0036697008239495,1.002868464915816,0.9884104953292651,1.0010646857426788,1.007609667093226,1.0007424231730442,0.9964436330414823,0.9865073235084193,1.0185455457163084,1.0113079194441497,1.0193760467546724,1.0142001224060433,1.0168478418922486,1.0181020560896608
240,0.9938781162031999,1.0038848516629864,0.9935703159516753,1.0064901021539923,1.0063928029324765,1.0006656823130122,0.9991503920936848,0.9843116403978416,1.0142413688381682,1.0110695907647878,1.020561045101584,1.008707570426561,1.0177888461472264,1.0181723671176417
250,0.9970571593677934,1.007603581053834,0.9936683976809251,1.0080963882340375,1.0114830984636898,1.0010686947993532,1.0014546388618324,0.9938171383885321,1.0105935323143895,1.0057081062117394,1.020611451789732,1.0108479832761115,1.0186754781355487,1.0156227324275429
260,0.994866064586802,1.0040231559326427,0.9951771870595361,1.0031986645594466,1.0078864979561715,0.9999852297492302,0.99815383419427,0.9909398833694189,1.0069943300117052,1.0030180533243656,1.016238656374275,1.0116340782656685,1.0161073915302505,1.0128389576749535
270,0.9981403084250239,1.0041207185497205,1.003142787139529,1.0115181196931928,1.0105020969796086,1.0048622643643972,1.0033394624356586,0.9886042473277193,1.0155619221875443,1.0151230079384888,1.0253192996148002,1.0251208491667347,1.027949104851154,1.0221645878622443
280,0.9992156136009901,1.0061330582546089,1.0008415987678339,1.009945999054985,1.0100925451513758,1.005599342540763,1.0011232831919537,1.0013448428048877,1.0018060716239172,1.0082389958327813,1.0146993808725846,1.0129284982562514,1.0161656143021676,1.0121085302401647
290,0.9839700631273504,1.0058188558271401,1.0059755632512322,1.0161654991079923,1.012656844175778,1.0079632411603727,1.0016250573780445,0.9872413411502934,1.016657752182009,1.0158048548209808,1.0220091128516744,1.014659420429766,1.0210781102791362,1.018710278281778
300,0.9843319548142729,1.0113082499897286,1.0037127613571537,1.0146714195320827,1.0136966572201755,1.0083771727217188,1.0060023616109415,0.9891700444718382,1.0198847287894395,1.0127814324566882,1.0227290371850999,1.0200341090241098,1.0268771333586302,1.0241444062167022
310,0.9901154077892201,1.0094828570639625,1.005391879528801,1.0200201820554122,1.016261172899474,1.0121699370871462,1.0043600491809284,0.9861824006185262,1.0261122983232582,1.0214472738670692,1.0331841462054263,1.0244171423289505,1.0295130877881082,1.0248964463979864
320,0.9973064322980417,1.0173484450793384,1.0099796741278095,1.0175771082513214,1.0178435215344357,1.0119609077870426,1.0093743374061122,0.9979971700050985,1.027022254636419,1.0243116397111003,1.0328065637104118,1.0272368994766385,1.0357575762888176,1.0218451723155928
330,0.9957690516540204,1.0190121319249545,1.0199433811042136,1.0258944789230333,1.021876961949204,1.0193502861804973,1.0125363930386477,0.9843913498669713,1.0313247247260355,1.0268176140746688,1.0375807619261994,1.032272513361315,1.0399795269028758,1.0262967403481182
340,0.9885838167989999,1.0182010827367174,1.018175234182785,1.0231787440606719,1.0265656838424313,1.0233889566637746,1.0147192975849575,0.9796798576730853,1.0256797950821581,1.0258695389202461,1.0342778101336048,1.0334340569633622,1.0366365363592946,1.0316412056177986
350,0.9930272393013596,1.020757487646017,1.0153196269670968,1.0296168672247976,1.0247629686886994,1.024811668930326,1.01790103667441,0.9761965853127427,1.0345519783338832,1.0338069765234754,1.0414114025177152,1.0394318127218174,1.0454083336195847,1.0363606567400465
360,0.9874491184482358,1.0259910938487993,1.0237237911733459,1.0311076768838277,1.0267713199633048,1.0299160322451173,1.021398508897542,0.9751047782992223,1.0317133593858705,1.028459281452731,1.0426353746597912,1.037428660291597,1.040981996061883,1.0322349230904648
370,1.0033603079070068,1.0239748696351585,1.02111615940651,1.0309902791085181,1.0294682319534514,1.0284557797785305,1.023580768847903,0.9835890042073815,1.0354991068133572,1.0294330953489295,1.0414067279290207,1.0433969599019857,1.044974434344138,1.0329496295007856
380,1.002804502158423,1.0256615289316908,1.0236149855530485,1.029839968572438,1.026711493720163,1.024494518021939,1.0183838608678109,0.977782077618181,1.0446995586832661,1.0365402212863515,1.0489178645159694,1.0507235129489199,1.0522935195353278,1.0372543629690418
390,0.9930747301196013,1.0322736132463128,1.030492661526385,1.039487430368367,1.0314530512707516,1.033159585472672,1.028599192827937,0.9750728972965282,1.0452464197094373,1.0434878973752815,1.0527966323908684,1.0540706951861363,1.0581976919854283,1.0466598975362962
400,0.9970681254385313,1.0296700141660642,1.0324268189692836,1.0380465610239442,1.0395946619227048,1.0399944003804773,1.031386293577642,0.9802911550079393,1.046332880445717,1.0477153743738155,1.051923926504927,1.052345149056888,1.0587881288801309,1.0392703080366932
410,0.9902652368615844,1.0337296026777532,1.0364895777814964,1.0444648072009741,1.03807471390683,1.044259411125207,1.0299452684572876,0.9718968832252937,1.0436248529091756,1.0451365351923394,1.061137901011382,1.0521979073812753,1.0594499100852128,1.0466558088058047
420,0.9983275851690058,1.0337054145538631,1.0374689433339697,1.040743121358065,1.0443613823874713,1.0437142366001648,1.0317442817129816,0.9791678809556611,1.0345985129113842,1.0407160172927936,1.0529495702816614,1.0505491909314713,1.0570546610824605,1.0413579019901553
430,1.0000073826915032,1.0454059200284194,1.0468186696261181,1.0514160223183038,1.0509326362223708,1.0539829206874551,1.042377563554685,0.9831551493158075,1.0373370667985793,1.0486454362712607,1.0520691148300112,1.05605050928567,1.0594256709415513,1.0443378240534058
440,0.9903071499908865,1.0487606291679037,1.0479802239321425,1.051558618251521,1.0527443165508146,1.0563193695636137,1.044161343996726,0.9730789600649861,1.0377433116679142,1.055142307453956,1.0625163772139696,1.059548238247709,1.0643750215726349,1.0481992268968645
450,0.9857489958647824,1.0519311465427017,1.0451830249799774,1.057680155483352,1.0476112811709704,1.0571580173087276,1.0446297483980294,0.9739101333584527,1.0323369912980012,1.0499663014627754,1.057010466315606,1.0616260419034245,1.0656190858800356,1.0500973807523803
460,1.0039842961252288,1.057156125427266,1.0519773554552057,1.0573773575711525,1.0562849148438611,1.068307231058333,1.0503501280499092,0.9846022945478297,1.0262685618046097,1.0509028312907458,1.0626342906670239,1.0577499821344853,1.066466070209933,1.0544714824298405
470,0.9989376543465868,1.0585110828212514,1.049157784647989,1.0558322099495334,1.0559074738959127,1.0642936059528032,1.054619282396748,0.9863697137600598,1.0227071255825277,1.0557107653286764,1.0574152491328375,1.0601846070420797,1.0672161128292286,1.0489620122059522
480,0.9928179974830728,1.055760125741254,1.0523263510180358,1.059662981870515,1.0573094636970501,1.0665627175561507,1.0497931655567085,0.9826545661959788,1.0176447362167034,1.0553080693780414,1.061777348675131,1.0603666668784566,1.0687759642316388,1.0523587599787563
490,0.987642180423374,1.0604250137096627,1.059570524521253,1.0655155927347244,1.062095223256073,1.0771415422329422,1.0606513604370438,0.9697061519828456,1.0207753938874289,1.062748681525464,1.072001706156089,1.0745679701113688,1.08096583503769,1.062090813446742
500,1.0069453285039007,1.0626060618188586,1.0585536275198089,1.0671167825513814,1.0682257833895314,1.0806335414522243,1.061902868638441,0.9858617089026547,1.019454971986882,1.0643643331560018,1.0708312441745431,1.0739159813181394,1.077674757798421,1.0613859913810049
510,0.9964559867714949,1.0720257980647183,1.0683821736855226,1.066772081271027,1.0733513850227965,1.0870507759191876,1.0659935230409543,0.9692462018532971,1.0163176014632616,1.0717972575978365,1.073416891155441,1.0731049696496162,1.0777289054000165,1.0617022096957687
520,0.9943087673849312,1.0690704308890804,1.0677417508722509,1.0705029380205007,1.0716833351507935,1.089885470766339,1.064684052462081,0.9600179122758851,1.0114899352844726,1.0680543369952122,1.0725324014814466,1.0739082858025288,1.0796650235337448,1.0640734330336254
530,0.9979273419176456,1.0752477520695085,1.0751974301622016,1.0803972751850002,1.0793857147464174,1.0989544895659864,1.077484318457199,0.9696032685974005,1.0147614323388803,1.0763657028582974,1.0766322596338285,1.079050233068403,1.0836134058692501,1.0634488796349864
540,0.9936085503945108,1.0783059233337924,1.076356687688528,1.0823164340453797,1.080673538125673,1.0986140890327722,1.0798289033378259,0.9721235579105454,1.0177444518834153,1.072620756382303,1.0746676465590634,1.0776404485162185,1.0841419309096663,1.0636446579126893
550,0.9932752467654494,1.0708856667990352,1.0787587121766626,1.0764226428468988,1.0789409258736966,1.1002819071929952,1.0736820828152234,0.9683070232202984,1.0118508936544963,1.0732565413863395,1.072564713025664,1.07749289030224,1.083301642614826,1.065943919653173
560,0.9993359359791457,1.0900723985657033,1.085669719312957,1.0888721172666718,1.0927543397139394,1.115806532859493,1.088365253344434,0.9761522801765743,1.0103369954650308,1.0807777537117957,1.0796935063913615,1.0879955296373869,1.0894933388571117,1.0689285526626944
570,0.9985987605121284,1.0837281930655531,1.0913905538849065,1.0894480819923813,1.0897268613970126,1.1098475053996326,1.0872196112123107,0.976642614673511,1.0017715933813915,1.0761639750363121,1.0748319443535161,1.0812314572381092,1.0815776070489704,1.063190434967066
580,0.9913454880428926,1.0851158003042727,1.0881360247937422,1.0924552965835956,1.0914420186504925,1.1116093032402277,1.085170559895122,0.9715723501943947,1.0048484040744161,1.0729053530385995,1.0761395657658321,1.077535548767297,1.0803334858851663,1.0608705871286521
590,0.9994840038295297,1.0925839873514058,1.0931388237910653,1.1029279644184573,1.0938821158810326,1.1234706794504636,1.0898508921326076,0.9804691455995429,1.006939690177883,1.0717183931726482,1.081041052089402,1.0843283240993897,1.086997001137512,1.0652875345566577
600,1.000480513730353,1.0937340435185798,1.1011016938837428,1.1010283170806188,1.1018976377201404,1.1352851441470755,1.0977913121349814,0.9798497472917027,1.011487417615676,1.0768393949603408,1.087933164360045,1.0944672209364654,1.0957863885795862,1.075509346332623
610,0.9999862711086688,1.0980430753268462,1.1095342215718373,1.1038253622452348,1.1015918170933636,1.1329358449519664,1.0954305215003544,0.9844065955947972,1.0019874644800608,1.0661909846123923,1.081531053763481,1.0867930698436403,1.0866249347964319,1.0660786545580838
620,0.9919591264492956,1.0991314377275812,1.1129961402094852,1.1129982036465615,1.109577787487399,1.141823768742022,1.106740681976457,0.9759911034763218,1.0061309105911538,1.064251709164897,1.0872613755676053,1.0914338682594922,1.0969428333247138,1.0754985279889802
630,0.9993191065245212,1.1070183195769951,1.124317344262304,1.1197453925248406,1.118020183899108,1.1517503633286243,1.116408073296029,0.9879346163280855,1.002051732236484,1.0557471769597797,1.0822703506733633,1.08646684094531,1.0899564390032292,1.073774533118827
640,0.9948030826140392,1.1071738018398705,1.1285520847259893,1.1147382793920526,1.1152799136846823,1.1508140698198543,1.1152586954944845,0.9720946268937822,1.0023673752643047,1.0498757192113406,1.0836084128478518,1.087417401112004,1.088396651548104,1.07287979228968
650,0.9965098771017665,1.108471634631219,1.1282250225016197,1.1247622113153661,1.1224013982810068,1.1572464410518934,1.123297284017037,0.972355956576185,1.0122663968904833,1.0476992435066157,1.0890045124016585,1.097471562251911,1.097903205741343,1.0822343985596348
660,1.0013266967098202,1.1203359625506932,1.1428335116837502,1.1298040128316047,1.1325755369029968,1.1720888993026353,1.132658232122893,0.9800421113405189,1.0151234328194305,1.0448081377562262,1.0876713569532865,1.1046702505252133,1.1004541012064801,1.0793953676194081
670,0.9921956192927405,1.1255353090286242,1.1578917829210602,1.1414172026863612,1.141914751806893,1.1787659829063872,1.1419704147644962,0.9827147703476191,1.0081499174637576,1.038497934974914,1.0925873084951752,1.104701240598475,1.0966954487081977,1.0809196127433642
680,0.9956935449678758,1.1206540178275572,1.1554384714371708,1.1395685248664313,1.1419198811441995,1.1783320557077661,1.1419108850183606,0.978917608131874,1.0095789303796796,1.0324603430560737,1.0907000602956916,1.0986478693190456,1.0935114325775337,1.0828889689845416
690,1.0034135095753236,1.1267845530438858,1.1629969881990705,1.1468471553001716,1.1526740564417333,1.1903979782457925,1.1531861051473844,0.9794807296651118,1.005184915319112,1.0266898955782437,1.0892115389645245,1.1033872859222993,1.095879714556933,1.0832454590809673
700,1.0060760115972407,1.1276867751315343,1.166610934655994,1.1506869242071145,1.1500213583837233,1.196653582274969,1.1551662337148967,0.9833902876735943,0.9976061461348027,1.0209371770624796,1.087542733553178,1.1028029207263073,1.0949993202818429,1.0790698209510363
710,0.9940373300753577,1.124635315050205,1.1684246549695918,1.1517133312379269,1.1534585392447356,1.196239955015543,1.1522377611702752,0.9803832754236141,1.00222857187664,1.0166322344138528,1.0908031300212804,1.1020287338951742,1.0945510708583575,1.0799756861495302
720,0.9978592475895577,1.130944068724379,1.1773710696591118,1.1666993108367922,1.165222918477682,1.2104609028117475,1.1658842290815437,0.9771265408137504,0.9999688492324221,1.0112086965475757,1.0879984092792236,1.1012835048977256,1.0925071769961756,1.079093046636996
730,0.9983800967889421,1.1339953151185398,1.1889789427726787,1.1766344852285329,1.1793550370521708,1.2242091866951905,1.1757197394450656,0.9842442986137341,1.0044737350144126,1.0178372403594629,1.0949048408878754,1.105008746081036,1.1039132873685527,1.0849651423184405
740,0.9977336970399381,1.138500845598208,1.1871449096278663,1.1755989778414477,1.1827301998365285,1.2253540265333234,1.1808084337481137,0.9866791269302309,1.0022175632206707,1.0114053155827762,1.0938643784317865,1.1015432176886335,1.097822811215576,1.0825919398415045
750,0.9952303614012968,1.134212732298502,1.1924657611599865,1.1822330780936192,1.1829391549890906,1.2223860911603581,1.1812432711579017,0.9721339744387754,1.0050805736456065,1.009582740576939,1.0969181822507206,1.1042450764811738,1.100024040901332,1.0874440955111992
760,1.003510014887476,1.138728111514277,1.197775447851585,1.188449411900332,1.1908686619582507,1.2425316549998187,1.1913259602609498,0.983409965607134,1.0068335595352544,1.012619762322215,1.100296948323053,1.1068485749806247,1.1023291888450089,1.088030912272425
770,1.0030731431416697,1.1391105329540097,1.2074143894014482,1.1938595117363866,1.1983200825168052,1.2514252560034738,1.1939327796249604,0.9908763746910869,1.009224260765974,1.0071584109282106,1.0983413195985143,1.10593996453275,1.102873725325358,1.0856793962426936
780,0.9847893383451102,1.1516325033949557,1.2129554233427249,1.2043332239880788,1.204565743949198,1.2563442052443552,1.2005902228644274,0.976144295375446,1.0023150438377901,1.0037944581619684,1.0978779479691738,1.1026446953925313,1.1023739961171788,1.0808667400272491
790,0.9925968674994802,1.1406118053543683,1.2055524898908732,1.2013048729055398,1.201538945284787,1.2575392720156877,1.2038338496425864,0.9825673853246937,1.0024299234421996,1.0103999005348865,1.0993657981494158,1.1095506638807542,1.105474075278172,1.0886046635073432
800,1.0030645774892821,1.1481341804684193,1.221327366638415,1.2172045790782013,1.215752733430944,1.2661069955736854,1.2121961906540426,0.985616515073926,1.0053347254688139,1.0073900636511046,1.1012068192092943,1.1070612691412325,1.1054930734008268,1.0879458212937139
810,0.9875413439774788,1.1512664390128489,1.2190833628070377,1.2151475483813785,1.2199203797575664,1.2690997892688793,1.2091191773368215,0.9733291692461357,1.0043434315238635,1.0065307307988827,1.0991245040628932,1.1070431740564406,1.105509841029774,1.086272907853466
820,0.989383205158696,1.150095692031858,1.2206575639841653,1.2257762899978877,1.2250850672847737,1.2801313547202113,1.2231793523184344,0.9790249033453566,1.008222080927557,1.0105941783155585,1.1010441146868408,1.1085996722601414,1.111733387265739,1.0936376043640639
830,1.0016618000849378,1.1545810260786908,1.234641246114719,1.2368048085199668,1.2386105272176482,1.2989487588891302,1.234635914790594,0.9884029569612907,1.001573054468039,1.00349754322052,1.1036951939576551,1.1093337232130471,1.105797140655276,1.0912639370940178
840,0.9903955420688281,1.1536928053423714,1.234864156257459,1.2302286548076045,1.238408822253752,1.2960018031670408,1.231544284152287,0.980015461825732,1.0016295550303767,1.0064879443950074,1.104272204899413,1.1050552918357255,1.107417771146042,1.0916781244766702
850,0.9917007459420678,1.1477702008233273,1.2279803657939738,1.2395575017958467,1.2431408403668969,1.298150661697406,1.2309910919295,0.9829010335909996,1.0008864295572868,1.0046586699905993,1.1018768350746615,1.1092407556788477,1.1063442635326188,1.0923151909413327
860,0.9949381892335566,1.1544234699039002,1.2408106200935083,1.2527736449632476,1.2597338724864922,1.3146031401655298,1.2487612456936885,0.9819983218524666,1.0034553002305697,1.0070924419462262,1.1036805761965374,1.1131191504530793,1.109209028370988,1.0913426827332708
870,0.9876230618511478,1.1519889079998493,1.2410081510073185,1.252668741223336,1.2627727320003697,1.3191995263252179,1.2547713984603917,0.9798441869106786,1.0048269454870744,1.0085258737285512,1.103815120122652,1.1144709857845785,1.1117528201992508,1.0966473954826936
880,0.9845559475671043,1.158964714333377,1.2449530065972438,1.2662265717203063,1.2656205896188855,1.3242256799740613,1.260633156938288,0.9826898589033219,1.0069290701541163,1.009642330816316,1.1093920928999688,1.114719370833796,1.1100813027460936,1.0969666170991772
890,0.9938180044278616,1.1526337001688023,1.2446155916029884,1.2651321311284414,1.269619115260335,1.332142210762175,1.265273422567815,0.9866873643951972,1.0032429925136903,1.0050491748481425,1.1046628485685734,1.111307707681668,1.1072134951892005,1.093422236841231
900,0.9845293490731949,1.1600045957690561,1.254695019636788,1.2752988722128347,1.2867998050556957,1.3534467070323908,1.2777011882155804,0.9928007601531232,1.0006165766894752,1.0017106595328444,1.1006736763984173,1.1135252066832029,1.1084378531132781,1.092971052183048
910,0.996916355527992,1.152084692335575,1.2541927432486801,1.2718303415355465,1.2845605410475742,1.3540137232967049,1.2694523611863988,1.0014538726183295,0.996380677807968,1.000098935690048,1.0990139152579368,1.1146678561498526,1.1100345551145179,1.0909718111471762
920,0.9970612029127816,1.1592691192030848,1.2611265256784865,1.2954935277844917,1.2986246529334688,1.3626911252291625,1.2842832527151073,0.9916197187048117,1.0031874260563107,1.0066673962397559,1.1072054333682688,1.1188914224864777,1.1097673474984702,1.1001155822456739
930,0.9909350373496081,1.1559962442965919,1.2569521966833554,1.2992579946527205,1.3020688756086578,1.3683205640854994,1.2920525487229568,0.9880145122266646,1.0008068927218958,1.0070530388765648,1.1031380314645471,1.1163026601484167,1.1072693174272052,1.0960868976768388
940,0.9958222230472237,1.1617390583585676,1.2657978644950387,1.307475444994389,1.3126361804622073,1.3847268843462248,1.3034999243302128,0.9932642594074625,1.0010953344474995,1.0079766828060512,1.0992004262160722,1.1168620458371552,1.1079544986708163,1.0955311743895515
950,0.985038825847519,1.161740522674815,1.2730908503589498,1.3108713951796966,1.3155201091448694,1.3865248652673143,1.3039886718237295,0.9853031229591209,1.0097519194601206,1.0119443611904062,1.0973092487159901,1.1208814076608338,1.109828093375372,1.1007152025190758
960,0.9882222177194372,1.157689803884578,1.2709855563325334,1.311755012084586,1.3295151557337284,1.3956847448288796,1.3098071480031215,0.9991063340707471,1.0033051135186977,1.0080928799069169,1.094423954983721,1.1218343877389445,1.1103236771298597,1.1013119059145327
970,0.9779576284848276,1.1618824791447735,1.2762075810089772,1.3244139120693776,1.3324242596614027,1.401239506991128,1.3252812999901802,0.9993492038993588,1.0039309797434899,1.0089796725878144,1.087498076299115,1.1173287539536103,1.105610492969565,1.0950488046384574
980,0.9786170315637784,1.1556155867595446,1.2756438817081297,1.3208671603732194,1.3341303661046982,1.4073765613658265,1.3146933481510716,0.9890523406355458,1.0018978777339198,1.0066428061415404,1.0787700777762512,1.1202473709312142,1.1074816785711166,1.0949351390251933
990,0.9937113134157826,1.158410909056777,1.2757448184528966,1.3323182405006464,1.3468236277534364,1.4247410553142519,1.330893563558368,0.9942533673688214,1.00845640743191,1.0073754735507994,1.081851590586357,1.1309600367199626,1.1164801221455758,1.1032361755984261
1000,0.9849258792823655,1.1638591318481457,1.2870382630162909,1.339455867606476,1.351498417887286,1.4339905168881981,1.3418816595266834,0.9911883014751885,1.0132527093151544,1.0110315844345694,1.0782431068925604,1.1263780578176785,1.1167168353101262,1.105008164015728
1010,0.9794745072108274,1.162883241057127,1.2875466000320137,1.349311020295454,1.3695089031772625,1.439992063812408,1.3470187017460642,0.9933274666453624,1.0015466448610346,1.0063070514858394,1.0629585515458047,1.1206700462816677,1.1070785076979168,1.0945623316714768
1020,0.986823189615407,1.1614624162842277,1.281573999479709,1.3563654387206716,1.379256739447662,1.4491818372475573,1.3526019449824074,0.985480757757641,1.0066939308515541,1.008851292875605,1.0627748396428194,1.1272689515289906,1.1164040420872752,1.1011213438779937
1030,0.9814203035377448,1.1691859769109798,1.2887013241032985,1.3653651860528875,1.3801284125181703,1.4613391340425164,1.3673140858056105,0.9892201302697683,1.0119487010399533,1.0114148145626243,1.0608966326791252,1.1233559772283568,1.1170008615724392,1.103734710271575
1040,0.9767264806230326,1.1752621110578252,1.2954667410157046,1.3781694652969723,1.3954700301300087,1.4718772559098316,1.375275357622047,0.9849822294519919,1.0086648802550136,1.0065023226003182,1.0569560744971682,1.1249454979600895,1.1143579636851086,1.1002392569193398
1050,0.9699429833130034,1.1657056173776694,1.2922562262631097,1.382504595511636,1.3945717357881064,1.47654388960393,1.374128793783291,0.9871998265186204,1.005382854946001,1.012091460907521,1.0512110869477342,1.1251424713855942,1.114205657928655,1.0991974849373753
1060,0.9769633415739355,1.1682151691978855,1.2897838482109876,1.3885483333215354,1.408540912976993,1.486032793169116,1.3826385859665038,0.9878823489261914,1.0124765714168433,1.0097315712486339,1.0539204188223121,1.1297265000971395,1.1229803880098537,1.1087611391574181
1070,0.9794520360221549,1.1796422590363953,1.2976441742589144,1.3996659670231217,1.4245437305292632,1.5016209071032844,1.3967205579714195,0.9932250210493156,1.004312312482732,1.0044005022769078,1.0410544016741194,1.1227526313259644,1.1140420507931978,1.099592131175035
1080,0.969603444741295,1.169836603352035,1.2950260767271424,1.4091555426057272,1.4285450149776646,1.5103808078104337,1.3945380462055992,0.983637607652043,1.011751923538774,1.0083445132713629,1.0469070412674104,1.129731956712057,1.1203361569130201,1.1036952437522007
1090,0.9700049105681358,1.1716069135493035,1.2944505963848632,1.4174681816926227,1.4342478085530375,1.5253487052307064,1.4061397352577956,0.9978934639915493,1.0062870612526018,1.0109229227419618,1.0353266121509006,1.1243849496299645,1.114325506748862,1.101353646675487
