timestamp,TopFlash_21hr,BetaCatenin_21hr
0,1.0,1.0
10,0.9930891598659011,1.0055210712057414
20,0.9889616648452776,1.00366640925147
30,0.9902157761929036,0.9972497070652138
40,0.9946125570917546,1.000350100213963
50,0.9928374037305097,0.9995486205166955
60,0.9945206665024537,0.9993166131689684
70,0.9962692574103758,1.001066182578654
80,0.9961984323941124,1.0067025244390428
90,0.9997008562347565,1.0094038109178078
100,0.9950132027211291,1.0145520380579738
110,0.998724365340208,1.0090421512338767
120,1.001427484989358,1.0113993185515635
130,0.9990212421510072,1.0136591007030022
140,0.9972377509299003,1.0108478704891741
150,0.9984571637097315,1.0095108181506003
160,0.9988260015684938,1.0042441934954256
170,0.998118633648879,1.0079161370333534
180,1.0071959988781434,1.0124816678723922
190,0.99779026492965,1.0118946932537487
200,0.9959347322827673,1.0083906575457198
210,1.0013325027040254,1.0087172480330575
220,1.0006061648914237,1.0128294427540496
230,1.0007424231730442,1.0168478418922486
240,1.0006656823130122,1.0177888461472264
250,1.0010686947993532,1.0186754781355487
260,0.9999852297492302,1.0161073915302505
270,1.0048622643643972,1.027949104851154
280,1.005599342540763,1.0161656143021676
290,1.0079632411603727,1.0210781102791362
300,1.0083771727217188,1.0268771333586302
310,1.0121699370871462,1.0295130877881082
320,1.0119609077870426,1.0357575762888176
330,1.0193502861804973,1.0399795269028758
340,1.0233889566637746,1.0366365363592946
350,1.024811668930326,1.0454083336195847
360,1.0299160322451173,1.040981996061883
370,1.0284557797785305,1.044974434344138
380,1.024494518021939,1.0522935195353278
390,1.033159585472672,1.0581976919854283
400,1.0399944003804773,1.0587881288801309
410,1.044259411125207,1.0594499100852128
420,1.0437142366001648,1.0570546610824605
430,1.0539829206874551,1.0594256709415513
440,1.0563193695636137,1.0643750215726349
450,1.0571580173087276,1.0656190858800356
460,1.068307231058333,1.066466070209933
470,1.0642936059528032,1.0672161128292286
480,1.0665627175561507,1.0687759642316388
490,1.0771415422329422,1.08096583503769
500,1.0806335414522243,1.077674757798421
510,1.0870507759191876,1.0777289054000165
520,1.089885470766339,1.0796650235337448
530,1.0989544895659864,1.0836134058692501
540,1.0986140890327722,1.0841419309096663
550,1.1002819071929952,1.083301642614826
560,1.115806532859493,1.0894933388571117
570,1.1098475053996326,1.0815776070489704
580,1.1116093032402277,1.0803334858851663
590,1.1234706794504636,1.086997001137512
600,1.1352851441470755,1.0957863885795862
610,1.1329358449519664,1.0866249347964319
620,1.141823768742022,1.0969428333247138
630,1.1517503633286243,1.0899564390032292
640,1.1508140698198543,1.088396651548104
650,1.1572464410518934,1.097903205741343
660,1.1720888993026353,1.1004541012064801
670,1.1787659829063872,1.0966954487081977
680,1.1783320557077661,1.0935114325775337
690,1.1903979782457925,1.095879714556933
700,1.196653582274969,1.0949993202818429
710,1.196239955015543,1.0945510708583575
720,1.2104609028117475,1.0925071769961756
730,1.2242091866951905,1.1039132873685527
740,1.2253540265333234,1.097822811215576
750,1.2223860911603581,1.100024040901332
760,1.2425316549998187,1.1023291888450089
770,1.2514252560034738,1.102873725325358
780,1.2563442052443552,1.1023739961171788
790,1.2575392720156877,1.105474075278172
800,1.2661069955736854,1.1054930734008268
810,1.2690997892688793,1.105509841029774
820,1.2801313547202113,1.111733387265739
830,1.2989487588891302,1.105797140655276
840,1.2960018031670408,1.107417771146042
850,1.298150661697406,1.1063442635326188
860,1.3146031401655298,1.109209028370988
870,1.3191995263252179,1.1117528201992508
880,1.3242256799740613,1.1100813027460936
890,1.332142210762175,1.1072134951892005
900,1.3534467070323908,1.1084378531132781
910,1.3540137232967049,1.1100345551145179
920,1.3626911252291625,1.1097673474984702
930,1.3683205640854994,1.1072693174272052
940,1.3847268843462248,1.1079544986708163
950,1.3865248652673143,1.109828093375372
960,1.3956847448288796,1.1103236771298597
970,1.401239506991128,1.105610492969565
980,1.4073765613658265,1.1074816785711166
990,1.4247410553142519,1.1164801221455758
1000,1.4339905168881981,1.1167168353101262
1010,1.439992063812408,1.1070785076979168
1020,1.4491818372475573,1.1164040420872752
1030,1.4613391340425164,1.1170008615724392
1040,1.4718772559098316,1.1143579636851086
1050,1.47654388960393,1.114205657928655
1060,1.486032793169116,1.1229803880098537
1070,1.5016209071032844,1.1140420507931978
1080,1.5103808078104337,1.1203361569130201
1090,1.5253487052307064,1.114325506748862
1100,1.5296101270656886,1.1123649206302653
1110,1.541908499196266,1.1098781932938766
1120,1.5600447162456863,1.1204100506855834
1130,1.5708819926028412,1.1110575365828206
1140,1.5637879530085521,1.1072030147379077
1150,1.59207024143323,1.1148485678634976
1160,1.6103216835576846,1.1176006721087834
1170,1.6145195921280462,1.1119562267648384
1180,1.623744678915637,1.113015965536851
1190,1.6396156011802092,1.1124895864095234
1200,1.6414369622923441,1.11176602521575
1210,1.6587332799543661,1.1130637714701843
1220,1.6742340530396516,1.1162688971774992
1230,1.6879734868369631,1.1179392948359972
1240,1.6855582926704114,1.1145679241951414
1250,1.7007508351584848,1.1147397672046184
1260,1.7124272300742174,1.1074596948769162
1270,1.7158443491416246,1.1061012902397405
1280,1.7463338488518532,1.1131457467103965
1290,1.7586100465158507,1.115769136091372
1300,1.7590923935787601,1.0988288276544518
1310,1.7698791508568634,1.1015233801933986
1320,1.7786710321648833,1.1035207054518579
1330,1.7755214389753666,1.0887603297202308
1340,1.8020376026030376,1.0921716175357306
1350,1.831328037660779,1.0852259419817853
1360,1.8248254986181895,1.0801791741010827
1370,1.8308540369156963,1.0748541740642348
1380,1.8420787824067624,1.0660042003528354
1390,1.8538961690559983,1.0600527801971489
1400,1.863287297399407,1.0631433495036946
1410,1.8853782260548813,1.052189887936634
1420,1.9049324737557396,1.0542816377100719
1430,1.9120599257769637,1.0479686457093753
1440,1.9200497006197783,1.0475632901300314
1450,1.9430409451022297,1.0482202467790702
1460,1.939739134058546,1.0357488082709079
1470,1.9450774825165267,1.03907113325485
1480,1.967097879053528,1.0416178709768085
1490,1.988640327310359,1.0299001952251716
1500,1.987641998291041,1.028835205842925
1510,1.9948616281326346,1.0253712155196377
1520,2.0009412415183574,1.027168800833153
1530,2.007974722632712,1.0228728957446203
1540,2.0108005202490964,1.0200348399532033
1550,2.028435502718008,1.0283101914145858
1560,2.047001005356708,1.024828921210965
1570,2.0788574633590082,1.0174797561540792
1580,2.0675250745590588,1.0156719959928806
1590,2.076726904990587,1.0145799812252942
1600,2.0984330003589076,1.0157056721780642
1610,2.1016876826812134,1.015483268813222
1620,2.0989765572700674,1.0145118345545523
1630,2.122707499576078,1.0133153043984215
1640,2.1289834097658122,1.015481317095966
1650,2.126129846410209,1.008056498621454
1660,2.1213303681632003,1.0060001718268643
1670,2.1438162183128275,1.0064370956374986
1680,2.165488722980134,1.0095260770240615
1690,2.1617968985491367,1.003433994192593
1700,2.1598467137097184,0.9983284113632215
1710,2.1707383316140554,1.001275976922002
1720,2.174201197184022,1.0114816065104306
1730,2.2031275146513742,1.0066080996016757
1740,2.1779740961543776,1.003329629143779
1750,2.209599274863447,1.0048935834050647
1760,2.193808847697357,1.000227187351487
1770,2.1863795909583503,0.9961471402336886
1780,2.1961656317125993,1.0046922062903418
1790,2.2059536028724116,1.0005860778570321
1800,2.2200987858499355,1.0012397772960122
1810,2.205769469470659,0.9986369751687556
1820,2.2051580183297426,1.001160375949344
1830,2.203357059787759,0.9988739101165084
1840,2.2298832241323336,1.0003192001125467
1850,2.2353096125738636,0.9974459292750939
1860,2.2249460099205742,0.9993892790012325
1870,2.2106588705977064,0.9983959323542493
1880,2.240959346207082,1.0029307171421147
1890,2.251776846414393,0.9980174747375365
1900,2.2467920158828933,0.997200445579478
1910,2.262752451434987,0.9974655284872351
1920,2.275804163534564,0.9919557783024531
1930,2.2432325297571745,1.0000256579016193
1940,2.2458228143984167,1.0005812072580242
1950,2.289926522526838,0.997356007284806
1960,2.2520719667907154,1.001360862451305
1970,2.227653444757634,0.9990353158813841
1980,2.248814893640369,0.999511814666656
1990,2.24240677787928,1.0010507653746987
2000,2.211853767047835,0.9934383044190896
2010,2.238549309414096,0.9965605002023682
2020,2.265905538986526,0.9959534858038982
2030,2.240210296727353,0.9952789854097365
2040,2.1997602051316907,1.0018502832126148
2050,2.2394088111627672,1.0007350492223162
2060,2.247578346904233,1.0107454566306253
2070,2.220386753721881,0.9912967387719145
2080,2.2393374081389337,1.0016550746743647
2090,2.278941696711389,0.9989601320230281
2100,2.2632196917514333,0.9958796299798236
2110,2.253931212481821,0.9996550544216941
2120,2.272515751285894,1.0055359877564713
2130,2.283160931465835,1.0000318515164737
2140,2.2413931547361305,0.994489915833878
2150,2.2781874475594965,0.9939727114063481
2160,2.2507826966772733,0.9983129267474772
2170,2.252108346714369,0.9992223470410048
2180,2.2922874032179674,0.9968859819845642
2190,2.2876907957098256,0.9997235386934502
2200,2.260146889840689,1.004732484262508
2210,2.3001687236161676,0.9986325835908357
2220,2.320880433715896,0.9985316610330403
2230,2.2845926667696097,0.9971944194306834
2240,2.3025402464530345,1.0018475142549679
2250,2.3262684426248708,1.0058619366819714
2260,2.304106139211903,0.9976187512082808
2270,2.285420198222467,1.002172214872909
2280,2.2845695105166315,1.0108314168826467
2290,2.320275123108945,0.9997051442138788
2300,2.322264670344462,1.0027759476526021
